date,close_price
2026-03-06 11:02:00,195.35
2026-03-06 11:03:00,195.45
2026-03-06 11:04:00,195.03
2026-03-06 11:05:00,194.53
2026-03-06 11:06:00,194.84
2026-03-06 11:07:00,195.33
2026-03-06 11:08:00,195.02
2026-03-06 11:09:00,195.87
2026-03-06 11:10:00,196.34
2026-03-06 11:11:00,196.2
2026-03-06 11:12:00,195.3
2026-03-06 11:13:00,195.97
2026-03-06 11:14:00,195.08
2026-03-06 11:15:00,195.64
2026-03-06 11:16:00,196.0
2026-03-06 11:17:00,195.64
2026-03-06 11:18:00,194.98
2026-03-06 11:19:00,195.78
2026-03-06 11:20:00,194.94
2026-03-06 11:21:00,194.55
2026-03-06 11:22:00,194.13
2026-03-06 11:23:00,194.26
2026-03-06 11:24:00,194.14
2026-03-06 11:25:00,194.0
2026-03-06 11:26:00,194.62
2026-03-06 11:27:00,194.04
2026-03-06 11:28:00,194.34
2026-03-06 11:29:00,193.97
2026-03-06 11:30:00,194.69
2026-03-06 11:31:00,194.84
2026-03-06 11:32:00,194.91
2026-03-06 11:33:00,194.53
2026-03-06 11:34:00,194.76
2026-03-06 11:35:00,195.64
2026-03-06 11:36:00,195.48
2026-03-06 11:37:00,196.16
2026-03-06 11:38:00,197.0
2026-03-06 11:39:00,197.91
2026-03-06 11:40:00,198.41
2026-03-06 11:41:00,198.92
2026-03-06 11:42:00,199.67
2026-03-06 11:43:00,200.14
2026-03-06 11:44:00,200.32
2026-03-06 11:45:00,200.71
2026-03-06 11:46:00,200.65
2026-03-06 11:47:00,200.94
2026-03-06 11:48:00,200.03
2026-03-06 11:49:00,200.45
2026-03-06 11:50:00,200.96
2026-03-06 11:51:00,201.39
2026-03-06 11:52:00,201.4
2026-03-06 11:53:00,202.37
2026-03-06 11:54:00,201.54
2026-03-06 11:55:00,201.63
2026-03-06 11:56:00,202.35
2026-03-06 11:57:00,203.94
2026-03-06 11:58:00,204.16
2026-03-06 11:59:00,204.49
2026-03-06 12:00:00,205.68
2026-03-06 12:01:00,205.24
2026-03-06 12:02:00,205.24
2026-03-06 12:03:00,205.51
2026-03-06 12:04:00,206.08
2026-03-06 12:05:00,206.85
2026-03-06 12:06:00,206.48
2026-03-06 12:07:00,206.46
2026-03-06 12:08:00,207.42
2026-03-06 12:09:00,207.28
2026-03-06 12:10:00,207.34
2026-03-06 12:11:00,206.28
2026-03-06 12:12:00,207.19
2026-03-06 12:13:00,207.29
2026-03-06 12:14:00,207.78
2026-03-06 12:15:00,207.78
2026-03-06 12:16:00,207.81
2026-03-06 12:17:00,207.91
2026-03-06 12:18:00,208.51
2026-03-06 12:19:00,207.92
2026-03-06 12:20:00,208.73
2026-03-06 12:21:00,207.37
2026-03-06 12:22:00,208.35
2026-03-06 12:23:00,206.93
2026-03-06 12:24:00,207.0
2026-03-06 12:25:00,207.73
2026-03-06 12:26:00,207.53
2026-03-06 12:27:00,208.46
2026-03-06 12:28:00,208.55
2026-03-06 12:29:00,207.24
2026-03-06 12:30:00,206.72
2026-03-06 12:31:00,205.99
2026-03-06 12:32:00,205.83
2026-03-06 12:33:00,205.61
2026-03-06 12:34:00,205.17
2026-03-06 12:35:00,204.74
2026-03-06 12:36:00,205.3
2026-03-06 12:37:00,205.71
2026-03-06 12:38:00,205.84
2026-03-06 12:39:00,206.01
2026-03-06 12:40:00,205.24
2026-03-06 12:41:00,204.74
2026-03-06 12:42:00,204.81
2026-03-06 12:43:00,205.99
2026-03-06 12:44:00,206.36
2026-03-06 12:45:00,205.79
2026-03-06 12:46:00,205.3
2026-03-06 12:47:00,204.91
2026-03-06 12:48:00,204.82
2026-03-06 12:49:00,205.04
2026-03-06 12:50:00,205.05
2026-03-06 12:51:00,204.9
2026-03-06 12:52:00,202.88
2026-03-06 12:53:00,202.56
2026-03-06 12:54:00,202.15
2026-03-06 12:55:00,201.9
2026-03-06 12:56:00,201.73
2026-03-06 12:57:00,202.64
2026-03-06 12:58:00,202.38
2026-03-06 12:59:00,202.24
2026-03-06 13:00:00,201.73
2026-03-06 13:01:00,202.62
2026-03-06 13:02:00,201.63
2026-03-06 13:03:00,202.53
2026-03-06 13:04:00,202.02
2026-03-06 13:05:00,202.65
2026-03-06 13:06:00,202.47
2026-03-06 13:07:00,202.86
2026-03-06 13:08:00,202.92
2026-03-06 13:09:00,203.42
2026-03-06 13:10:00,204.63
2026-03-06 13:11:00,205.11
2026-03-06 13:12:00,205.16
2026-03-06 13:13:00,205.62
2026-03-06 13:14:00,206.33
2026-03-06 13:15:00,206.55
2026-03-06 13:16:00,204.82
2026-03-06 13:17:00,204.38
2026-03-06 13:18:00,204.19
2026-03-06 13:19:00,203.97
2026-03-06 13:20:00,203.31
2026-03-06 13:21:00,203.71
2026-03-06 13:22:00,203.68
2026-03-06 13:23:00,202.58
2026-03-06 13:24:00,203.47
2026-03-06 13:25:00,203.57
2026-03-06 13:26:00,202.12
2026-03-06 13:27:00,202.11
2026-03-06 13:28:00,202.16
2026-03-06 13:29:00,201.81
2026-03-06 13:30:00,202.15
2026-03-06 13:31:00,201.37
2026-03-06 13:32:00,200.72
2026-03-06 13:33:00,200.61
2026-03-06 13:34:00,201.34
2026-03-06 13:35:00,201.92
2026-03-06 13:36:00,202.15
2026-03-06 13:37:00,202.03
2026-03-06 13:38:00,202.08
2026-03-06 13:39:00,202.72
2026-03-06 13:40:00,202.14
2026-03-06 13:41:00,202.22
2026-03-06 13:42:00,203.51
2026-03-06 13:43:00,203.34
2026-03-06 13:44:00,203.03
2026-03-06 13:45:00,202.57
2026-03-06 13:46:00,202.93
2026-03-06 13:47:00,202.21
2026-03-06 13:48:00,202.22
2026-03-06 13:49:00,201.98
2026-03-06 13:50:00,201.87
2026-03-06 13:51:00,202.34
2026-03-06 13:52:00,202.45
2026-03-06 13:53:00,202.17
2026-03-06 13:54:00,202.66
2026-03-06 13:55:00,202.47
2026-03-06 13:56:00,202.68
2026-03-06 13:57:00,202.89
2026-03-06 13:58:00,203.09
2026-03-06 13:59:00,203.09
2026-03-06 14:00:00,202.25
2026-03-06 14:01:00,202.19
2026-03-06 14:02:00,201.69
2026-03-06 14:03:00,201.93
2026-03-06 14:04:00,200.64
2026-03-06 14:05:00,200.32
2026-03-06 14:06:00,199.9
2026-03-06 14:07:00,200.32
2026-03-06 14:08:00,200.85
2026-03-06 14:09:00,200.4
2026-03-06 14:10:00,200.78
2026-03-06 14:11:00,200.37
2026-03-06 14:12:00,199.69
2026-03-06 14:13:00,198.84
2026-03-06 14:14:00,197.85
2026-03-06 14:15:00,197.88
2026-03-06 14:16:00,198.3
2026-03-06 14:17:00,199.06
2026-03-06 14:18:00,200.5
2026-03-06 14:19:00,199.84
2026-03-06 14:20:00,200.78
2026-03-06 14:21:00,201.36
2026-03-06 14:22:00,201.23
2026-03-06 14:23:00,200.16
2026-03-06 14:24:00,198.82
2026-03-06 14:25:00,199.44
2026-03-06 14:26:00,199.87
2026-03-06 14:27:00,199.22
2026-03-06 14:28:00,198.83
2026-03-06 14:29:00,199.18
2026-03-06 14:30:00,198.87
2026-03-06 14:31:00,198.86
2026-03-06 14:32:00,198.68
2026-03-06 14:33:00,198.72
2026-03-06 14:34:00,198.59
2026-03-06 14:35:00,198.47
2026-03-06 14:36:00,198.15
2026-03-06 14:37:00,199.15
2026-03-06 14:38:00,199.58
2026-03-06 14:39:00,198.81
2026-03-06 14:40:00,198.57
2026-03-06 14:41:00,198.58
2026-03-06 14:42:00,198.82
2026-03-06 14:43:00,198.96
2026-03-06 14:44:00,198.85
2026-03-06 14:45:00,198.84
2026-03-06 14:46:00,197.87
2026-03-06 14:47:00,197.56
2026-03-06 14:48:00,196.95
2026-03-06 14:49:00,195.99
2026-03-06 14:50:00,196.41
2026-03-06 14:51:00,197.3
2026-03-06 14:52:00,198.29
2026-03-06 14:53:00,198.48
2026-03-06 14:54:00,198.95
2026-03-06 14:55:00,198.45
2026-03-06 14:56:00,199.03
2026-03-06 14:57:00,199.56
2026-03-06 14:58:00,200.75
2026-03-06 14:59:00,200.7
2026-03-06 15:00:00,200.97
2026-03-06 15:01:00,201.84
2026-03-06 15:02:00,201.85
2026-03-06 15:03:00,201.78
2026-03-06 15:04:00,202.16
2026-03-06 15:05:00,202.4
2026-03-06 15:06:00,202.71
2026-03-06 15:07:00,203.98
2026-03-06 15:08:00,203.71
2026-03-06 15:09:00,203.37
2026-03-06 15:10:00,203.79
2026-03-06 15:11:00,202.94
2026-03-06 15:12:00,202.75
2026-03-06 15:13:00,202.96
2026-03-06 15:14:00,203.71
2026-03-06 15:15:00,204.37
2026-03-06 15:16:00,205.07
2026-03-06 15:17:00,205.83
2026-03-06 15:18:00,205.26
2026-03-06 15:19:00,206.7
2026-03-06 15:20:00,206.5
2026-03-06 15:21:00,206.26
2026-03-06 15:22:00,206.89
2026-03-06 15:23:00,207.75
2026-03-06 15:24:00,206.84
2026-03-06 15:25:00,205.89
2026-03-06 15:26:00,206.22
2026-03-06 15:27:00,205.43
2026-03-06 15:28:00,205.47
2026-03-06 15:29:00,206.72
